id,duration,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_id,subscription_type,zip_code
10067,248,9/3/2013 17:42,Redwood City Public Library,24,9/3/2013 17:46,Redwood City Caltrain Station,22,212,Subscriber,94061
10074,134,9/3/2013 17:50,SJSU - San Salvador at 9th,16,9/3/2013 17:52,SJSU - San Salvador at 9th,16,45,Subscriber,95126
10084,875,9/3/2013 18:01,Rengstorff Avenue / California Street,33,9/3/2013 18:16,Mountain View Caltrain Station,28,18,Customer,95134
10108,3508,9/3/2013 18:18,Palo Alto Caltrain Station,34,9/3/2013 19:16,Rengstorff Avenue / California Street,33,257,Subscriber,94040
10112,618,9/3/2013 18:20,Palo Alto Caltrain Station,34,9/3/2013 18:30,California Ave Caltrain Station,36,17,Subscriber,94107
10116,1756,9/3/2013 18:22,Franklin at Maple,21,9/3/2013 18:52,University and Emerson,35,159,Customer,94063
10130,3036,9/3/2013 18:37,Palo Alto Caltrain Station,34,9/3/2013 19:27,Palo Alto Caltrain Station,34,158,Customer,98121
10131,3005,9/3/2013 18:37,Palo Alto Caltrain Station,34,9/3/2013 19:27,Palo Alto Caltrain Station,34,19,Customer,98121
10146,454,9/3/2013 19:00,SJSU 4th at San Carlos,12,9/3/2013 19:07,San Salvador at 1st,8,659,Subscriber,95112
10158,1020,9/3/2013 19:10,Cowper at University,37,9/3/2013 19:27,Cowper at University,37,83,Customer,94303
10189,532,9/3/2013 19:45,Washington at Kearney,46,9/3/2013 19:54,Market at 4th,76,589,Subscriber,94597
10257,127,9/4/2013 6:50,SJSU 4th at San Carlos,12,9/4/2013 6:52,MLK Library,11,24,Customer,95113
10271,630,9/4/2013 7:34,Rengstorff Avenue / California Street,33,9/4/2013 7:45,Mountain View Caltrain Station,28,49,Subscriber,94086
10328,708,9/4/2013 8:27,Rengstorff Avenue / California Street,33,9/4/2013 8:39,Mountain View Caltrain Station,28,43,Subscriber,94040
10353,997,9/4/2013 8:52,Arena Green / SAP Center,14,9/4/2013 9:08,Arena Green / SAP Center,14,668,Customer,95070
10356,163,9/4/2013 8:52,SJSU 4th at San Carlos,12,9/4/2013 8:55,Paseo de San Antonio,7,101,Subscriber,95062
10425,206,9/4/2013 10:10,St James Park,13,9/4/2013 10:14,San Jose City Hall,10,38,Subscriber,95112
10471,394,9/4/2013 10:54,Redwood City Caltrain Station,22,9/4/2013 11:00,Redwood City Medical Center,26,307,Subscriber,94041
10475,212,9/4/2013 11:00,California Ave Caltrain Station,36,9/4/2013 11:03,Park at Olive,38,117,Customer,94063
10540,461,9/4/2013 11:56,Adobe on Almaden,5,9/4/2013 12:04,San Jose City Hall,10,236,Subscriber,94536
10632,360,9/4/2013 12:54,St James Park,13,9/4/2013 13:00,San Jose City Hall,10,34,Subscriber,95126
10681,692,9/4/2013 13:38,Santa Clara at Almaden,4,9/4/2013 13:49,MLK Library,11,82,Subscriber,94041
10692,845,9/4/2013 13:42,California Ave Caltrain Station,36,9/4/2013 13:56,Palo Alto Caltrain Station,34,16,Customer,
10713,1193,9/4/2013 14:06,SJSU - San Salvador at 9th,16,9/4/2013 14:26,SJSU - San Salvador at 9th,16,156,Customer,95112
10716,84721,9/4/2013 14:09,California Ave Caltrain Station,36,9/5/2013 13:41,California Ave Caltrain Station,36,17,Customer,77008
10725,756,9/4/2013 14:17,Adobe on Almaden,5,9/4/2013 14:30,San Jose Diridon Caltrain Station,2,641,Customer,95112
10746,318,9/4/2013 14:29,SJSU 4th at San Carlos,12,9/4/2013 14:35,Paseo de San Antonio,7,670,Subscriber,95126
10751,882,9/4/2013 14:43,Cowper at University,37,9/4/2013 14:57,University and Emerson,35,100,Customer,
10754,762,9/4/2013 14:45,Cowper at University,37,9/4/2013 14:57,University and Emerson,35,118,Customer,
10878,1129,9/4/2013 16:00,SJSU - San Salvador at 9th,16,9/4/2013 16:18,SJSU - San Salvador at 9th,16,156,Customer,95112
10883,560,9/4/2013 16:06,St James Park,13,9/4/2013 16:15,San Jose Diridon Caltrain Station,2,246,Subscriber,94114
10886,386,9/4/2013 16:08,Adobe on Almaden,5,9/4/2013 16:15,San Jose Diridon Caltrain Station,2,666,Subscriber,94117
10951,293,9/4/2013 17:12,Santa Clara at Almaden,4,9/4/2013 17:17,San Jose Diridon Caltrain Station,2,657,Subscriber,94110
10952,293,9/4/2013 17:12,Santa Clara at Almaden,4,9/4/2013 17:17,San Jose Diridon Caltrain Station,2,42,Subscriber,94158
10972,2671,9/4/2013 17:25,Santa Clara at Almaden,4,9/4/2013 18:10,Santa Clara at Almaden,4,38,Customer,92649
10980,222,9/4/2013 17:32,Santa Clara at Almaden,4,9/4/2013 17:36,San Jose Diridon Caltrain Station,2,609,Subscriber,94041
10985,124,9/4/2013 17:34,SJSU 4th at San Carlos,12,9/4/2013 17:36,San Salvador at 1st,8,646,Subscriber,94112
11000,448,9/4/2013 17:48,Santa Clara at Almaden,4,9/4/2013 17:56,San Jose Diridon Caltrain Station,2,237,Subscriber,94086
11016,387,9/4/2013 17:57,Redwood City Medical Center,26,9/4/2013 18:04,Redwood City Caltrain Station,22,194,Customer,95123
11017,769,9/4/2013 17:57,Santa Clara at Almaden,4,9/4/2013 18:10,Santa Clara at Almaden,4,188,Customer,
11044,764,9/4/2013 18:17,Mountain View City Hall,27,9/4/2013 18:29,Rengstorff Avenue / California Street,33,138,Subscriber,94040
11121,490,9/4/2013 19:48,San Antonio Caltrain Station,29,9/4/2013 19:57,Rengstorff Avenue / California Street,33,139,Subscriber,94040
11128,245,9/4/2013 20:25,Mountain View City Hall,27,9/4/2013 20:29,Mountain View Caltrain Station,28,84,Subscriber,94040
11163,1617,9/4/2013 22:04,SJSU - San Salvador at 9th,16,9/4/2013 22:31,SJSU - San Salvador at 9th,16,679,Customer,94564
11169,1394,9/4/2013 22:33,SJSU - San Salvador at 9th,16,9/4/2013 22:56,Santa Clara at Almaden,4,28,Customer,94564
11171,761,9/4/2013 22:57,Santa Clara at Almaden,4,9/4/2013 23:10,SJSU - San Salvador at 9th,16,188,Customer,94564
11182,1285,9/5/2013 6:29,SJSU - San Salvador at 9th,16,9/5/2013 6:51,San Jose Diridon Caltrain Station,2,672,Customer,95112
11197,197,9/5/2013 7:28,Redwood City Caltrain Station,22,9/5/2013 7:31,San Mateo County Center,23,213,Subscriber,94133
11235,648,9/5/2013 8:15,SJSU - San Salvador at 9th,16,9/5/2013 8:25,San Pedro Square,6,24,Customer,95112
11253,277,9/5/2013 8:27,Redwood City Caltrain Station,22,9/5/2013 8:32,Redwood City Public Library,24,134,Subscriber,94105
11272,261,9/5/2013 8:52,Evelyn Park and Ride,30,9/5/2013 8:57,Mountain View Caltrain Station,28,153,Subscriber,94123
11308,336,9/5/2013 9:22,SJSU 4th at San Carlos,12,9/5/2013 9:28,Santa Clara at Almaden,4,58,Subscriber,95062
11373,933,9/5/2013 10:48,California Ave Caltrain Station,36,9/5/2013 11:03,Palo Alto Caltrain Station,34,72,Subscriber,94401
11385,306,9/5/2013 11:06,San Mateo County Center,23,9/5/2013 11:11,Redwood City Public Library,24,213,Subscriber,94133
11387,547,9/5/2013 11:10,Palo Alto Caltrain Station,34,9/5/2013 11:20,Palo Alto Caltrain Station,34,158,Customer,94070
11389,179,9/5/2013 11:12,Redwood City Public Library,24,9/5/2013 11:15,San Mateo County Center,23,213,Subscriber,94133
11401,282,9/5/2013 11:24,Santa Clara at Almaden,4,9/5/2013 11:29,MLK Library,11,58,Subscriber,95062
11426,981,9/5/2013 12:03,San Jose Civic Center,3,9/5/2013 12:19,SJSU - San Salvador at 9th,16,63,Customer,34228
11446,1250,9/5/2013 12:21,SJSU - San Salvador at 9th,16,9/5/2013 12:42,San Jose Civic Center,3,63,Customer,34228
11473,959,9/5/2013 12:49,St James Park,13,9/5/2013 13:05,San Jose City Hall,10,648,Subscriber,94041
11514,164,9/5/2013 13:22,St James Park,13,9/5/2013 13:25,San Pedro Square,6,96,Subscriber,95112
11602,719,9/5/2013 14:43,Adobe on Almaden,5,9/5/2013 14:55,MLK Library,11,24,Customer,95112
11640,366,9/5/2013 16:03,Adobe on Almaden,5,9/5/2013 16:09,San Jose Diridon Caltrain Station,2,200,Subscriber,94117
11663,774,9/5/2013 16:28,St James Park,13,9/5/2013 16:41,San Jose Diridon Caltrain Station,2,235,Subscriber,94114
11671,6568,9/5/2013 16:34,Santa Clara at Almaden,4,9/5/2013 18:23,Santa Clara at Almaden,4,184,Customer,
11726,278,9/5/2013 17:19,Franklin at Maple,21,9/5/2013 17:24,Broadway at Main,25,207,Subscriber,94063
11771,532,9/5/2013 17:48,San Antonio Caltrain Station,29,9/5/2013 17:57,Rengstorff Avenue / California Street,33,119,Subscriber,94040
11881,305,9/5/2013 19:07,Redwood City Caltrain Station,22,9/5/2013 19:13,Redwood City Caltrain Station,22,212,Customer,94107
11912,678,9/5/2013 19:40,St James Park,13,9/5/2013 19:52,San Jose Diridon Caltrain Station,2,672,Subscriber,94110
11984,1001,9/5/2013 22:34,Redwood City Caltrain Station,22,9/5/2013 22:50,Redwood City Caltrain Station,22,194,Customer,94107
11995,179,9/5/2013 23:03,Broadway at Main,25,9/5/2013 23:06,Franklin at Maple,21,207,Subscriber,94063
12042,155,9/6/2013 7:28,Redwood City Caltrain Station,22,9/6/2013 7:31,San Mateo County Center,23,194,Subscriber,94133
12096,384,9/6/2013 8:19,Redwood City Caltrain Station,22,9/6/2013 8:26,Redwood City Medical Center,26,248,Subscriber,94105
12110,258,9/6/2013 8:31,Evelyn Park and Ride,30,9/6/2013 8:35,Mountain View Caltrain Station,28,92,Subscriber,94123
12243,3777,9/6/2013 10:46,Palo Alto Caltrain Station,34,9/6/2013 11:49,University and Emerson,35,158,Subscriber,95123
12313,983,9/6/2013 12:07,Park at Olive,38,9/6/2013 12:23,University and Emerson,35,162,Subscriber,94040
12355,61,9/6/2013 12:33,Redwood City Medical Center,26,9/6/2013 12:34,Redwood City Medical Center,26,308,Subscriber,94105
12363,761,9/6/2013 12:36,SJSU 4th at San Carlos,12,9/6/2013 12:49,San Salvador at 1st,8,649,Subscriber,95112
12387,194,9/6/2013 12:53,San Mateo County Center,23,9/6/2013 12:56,Broadway at Main,25,194,Subscriber,94133
12469,7385,9/6/2013 13:49,San Jose Civic Center,3,9/6/2013 15:52,San Jose Civic Center,3,81,Customer,90210
12472,7239,9/6/2013 13:51,San Jose Civic Center,3,9/6/2013 15:51,San Jose Civic Center,3,99,Customer,90210
12474,7161,9/6/2013 13:52,San Jose Civic Center,3,9/6/2013 15:52,San Jose Civic Center,3,109,Customer,90210
12513,154,9/6/2013 14:28,Broadway at Main,25,9/6/2013 14:31,Redwood City Public Library,24,194,Subscriber,94133
12520,238,9/6/2013 14:33,Redwood City Public Library,24,9/6/2013 14:37,San Mateo County Center,23,194,Subscriber,94133
12605,741,9/6/2013 15:50,San Mateo County Center,23,9/6/2013 16:03,Redwood City Caltrain Station,22,194,Subscriber,94133
12621,3058,9/6/2013 16:08,San Jose Civic Center,3,9/6/2013 16:59,SJSU - San Salvador at 9th,16,109,Customer,95111
12818,319,9/6/2013 18:12,Redwood City Medical Center,26,9/6/2013 18:18,Redwood City Caltrain Station,22,214,Subscriber,94041
12837,332,9/6/2013 18:24,Evelyn Park and Ride,30,9/6/2013 18:29,Mountain View Caltrain Station,28,54,Subscriber,94133
12866,869,9/6/2013 18:42,Redwood City Public Library,24,9/6/2013 18:56,Redwood City Caltrain Station,22,134,Customer,94062
12897,316,9/6/2013 19:04,Cowper at University,37,9/6/2013 19:10,Cowper at University,37,83,Subscriber,94301
12957,981,9/6/2013 19:41,Arena Green / SAP Center,14,9/6/2013 19:57,San Salvador at 1st,8,684,Subscriber,95066
13136,966,9/7/2013 1:11,Park at Olive,38,9/7/2013 1:27,California Ave Caltrain Station,36,87,Customer,94306
13612,1188,9/7/2013 13:49,Mountain View City Hall,27,9/7/2013 14:09,San Antonio Caltrain Station,29,141,Customer,94043
13624,253,9/7/2013 13:55,SJSU 4th at San Carlos,12,9/7/2013 13:59,Paseo de San Antonio,7,91,Subscriber,95112
13779,795,9/7/2013 15:35,Mountain View City Hall,27,9/7/2013 15:49,Rengstorff Avenue / California Street,33,241,Customer,94040
13780,769,9/7/2013 15:35,Mountain View City Hall,27,9/7/2013 15:48,Rengstorff Avenue / California Street,33,119,Subscriber,94040
13783,1202,9/7/2013 15:39,Mountain View City Hall,27,9/7/2013 15:59,San Antonio Caltrain Station,29,137,Subscriber,95032
13811,1596,9/7/2013 16:02,San Antonio Caltrain Station,29,9/7/2013 16:28,California Ave Caltrain Station,36,92,Subscriber,95032
13824,4717,9/7/2013 16:08,Arena Green / SAP Center,14,9/7/2013 17:27,Arena Green / SAP Center,14,668,Customer,95123
13825,94,9/7/2013 16:09,Arena Green / SAP Center,14,9/7/2013 16:10,Arena Green / SAP Center,14,678,Customer,95123
13906,537,9/7/2013 17:01,Cowper at University,37,9/7/2013 17:09,Cowper at University,37,93,Customer,
13916,1944,9/7/2013 17:08,Cowper at University,37,9/7/2013 17:41,California Ave Caltrain Station,36,158,Customer,
14095,1593,9/7/2013 20:02,Palo Alto Caltrain Station,34,9/7/2013 20:28,University and Emerson,35,9,Customer,
14096,1560,9/7/2013 20:02,Palo Alto Caltrain Station,34,9/7/2013 20:28,University and Emerson,35,152,Customer,
14097,1391,9/7/2013 20:05,Palo Alto Caltrain Station,34,9/7/2013 20:28,University and Emerson,35,103,Customer,
14152,688,9/7/2013 21:25,Franklin at Maple,21,9/7/2013 21:37,Franklin at Maple,21,207,Customer,96062
14154,673,9/7/2013 21:25,Franklin at Maple,21,9/7/2013 21:37,Franklin at Maple,21,205,Customer,96062
14161,427,9/7/2013 21:33,Park at Olive,38,9/7/2013 21:41,Park at Olive,38,161,Customer,94306
14188,970,9/7/2013 23:59,San Antonio Caltrain Station,29,9/8/2013 0:15,Mountain View City Hall,27,130,Subscriber,95032
14210,1873,9/8/2013 0:50,Adobe on Almaden,5,9/8/2013 1:21,San Pedro Square,6,16,Subscriber,95112
14367,259,9/8/2013 10:45,Franklin at Maple,21,9/8/2013 10:49,Redwood City Caltrain Station,22,214,Subscriber,94063
14499,232,9/8/2013 12:15,Park at Olive,38,9/8/2013 12:19,California Ave Caltrain Station,36,161,Subscriber,94086
14527,14808,9/8/2013 12:34,Palo Alto Caltrain Station,34,9/8/2013 16:40,Palo Alto Caltrain Station,34,163,Customer,
14539,4731,9/8/2013 12:48,Palo Alto Caltrain Station,34,9/8/2013 14:07,University and Emerson,35,150,Customer,95148
14545,418,9/8/2013 12:53,Arena Green / SAP Center,14,9/8/2013 13:00,Adobe on Almaden,5,662,Subscriber,95136
14567,1533,9/8/2013 13:08,SJSU 4th at San Carlos,12,9/8/2013 13:34,Japantown,9,89,Customer,95112
14568,1529,9/8/2013 13:08,SJSU 4th at San Carlos,12,9/8/2013 13:34,Japantown,9,26,Customer,95113
14640,684,9/8/2013 13:53,SJSU 4th at San Carlos,12,9/8/2013 14:05,San Pedro Square,6,676,Customer,95128
14889,146,9/8/2013 16:55,Adobe on Almaden,5,9/8/2013 16:58,San Jose Civic Center,3,645,Subscriber,95136
14957,1043,9/8/2013 17:50,Adobe on Almaden,5,9/8/2013 18:07,San Jose Civic Center,3,65,Subscriber,95125
15005,332,9/8/2013 18:58,Adobe on Almaden,5,9/8/2013 19:04,San Jose Diridon Caltrain Station,2,662,Subscriber,95126
15072,1090,9/8/2013 21:45,San Antonio Caltrain Station,29,9/8/2013 22:04,Mountain View City Hall,27,124,Subscriber,95032
15084,81,9/8/2013 23:51,Park at Olive,38,9/8/2013 23:52,Park at Olive,38,217,Subscriber,94306
15492,1158,9/9/2013 12:20,Park at Olive,38,9/9/2013 12:40,San Antonio Caltrain Station,29,217,Customer,94025
15720,340,9/9/2013 16:03,Adobe on Almaden,5,9/9/2013 16:09,San Jose Diridon Caltrain Station,2,76,Subscriber,94117
15934,245,9/9/2013 18:31,Adobe on Almaden,5,9/9/2013 18:35,San Jose Civic Center,3,200,Subscriber,94107
16028,1070,9/9/2013 19:44,San Antonio Caltrain Station,29,9/9/2013 20:02,Park at Olive,38,120,Customer,94025
16102,38840,9/9/2013 23:06,Adobe on Almaden,5,9/10/2013 9:53,MLK Library,11,187,Customer,95116
16192,903,9/10/2013 7:46,Palo Alto Caltrain Station,34,9/10/2013 8:02,Park at Olive,38,163,Customer,94025
16396,1265,9/10/2013 9:30,Park at Olive,38,9/10/2013 9:51,San Antonio Caltrain Station,29,163,Customer,94025
16979,779,9/10/2013 17:32,Park at Olive,38,9/10/2013 17:45,Palo Alto Caltrain Station,34,21,Customer,94618
16989,445,9/10/2013 17:36,Redwood City Medical Center,26,9/10/2013 17:43,Redwood City Caltrain Station,22,308,Subscriber,94109
16998,323,9/10/2013 17:42,Redwood City Medical Center,26,9/10/2013 17:47,Redwood City Caltrain Station,22,212,Subscriber,94105
17183,229,9/10/2013 19:44,Franklin at Maple,21,9/10/2013 19:48,Redwood City Caltrain Station,22,232,Subscriber,94063
17730,66,9/11/2013 12:03,San Mateo County Center,23,9/11/2013 12:05,San Mateo County Center,23,223,Subscriber,94402
18078,355,9/11/2013 17:09,Redwood City Medical Center,26,9/11/2013 17:15,Redwood City Caltrain Station,22,132,Subscriber,94041
18089,302,9/11/2013 17:15,Redwood City Medical Center,26,9/11/2013 17:20,Redwood City Caltrain Station,22,308,Subscriber,94105
18161,352,9/11/2013 17:51,San Antonio Caltrain Station,29,9/11/2013 17:57,Rengstorff Avenue / California Street,33,119,Subscriber,94040
18575,887,9/12/2013 8:03,Park at Olive,38,9/12/2013 8:18,Palo Alto Caltrain Station,34,117,Subscriber,94306
18912,153,9/12/2013 11:47,San Mateo County Center,23,9/12/2013 11:49,Redwood City Caltrain Station,22,213,Subscriber,94133
19243,158,9/12/2013 16:17,San Mateo County Center,23,9/12/2013 16:20,Redwood City Caltrain Station,22,227,Subscriber,94133
19344,209,9/12/2013 17:17,Franklin at Maple,21,9/12/2013 17:21,Redwood City Caltrain Station,22,232,Subscriber,94063
19522,325,9/12/2013 18:46,San Antonio Caltrain Station,29,9/12/2013 18:52,Rengstorff Avenue / California Street,33,13,Subscriber,94301
19592,462,9/12/2013 19:46,San Antonio Caltrain Station,29,9/12/2013 19:54,Rengstorff Avenue / California Street,33,104,Subscriber,94040
19996,301,9/13/2013 9:23,San Mateo County Center,23,9/13/2013 9:28,Redwood City Public Library,24,223,Subscriber,94133
20008,235,9/13/2013 9:29,Redwood City Public Library,24,9/13/2013 9:33,Redwood City Caltrain Station,22,223,Subscriber,94133
20353,223,9/13/2013 13:25,Franklin at Maple,21,9/13/2013 13:29,Broadway at Main,25,232,Subscriber,94133
20394,183,9/13/2013 13:54,Broadway at Main,25,9/13/2013 13:57,San Mateo County Center,23,232,Subscriber,94133
20531,398,9/13/2013 16:13,Redwood City Medical Center,26,9/13/2013 16:20,Redwood City Caltrain Station,22,221,Customer,90807
21489,564,9/14/2013 15:00,Redwood City Medical Center,26,9/14/2013 15:09,Redwood City Public Library,24,308,Subscriber,94061
21506,804,9/14/2013 15:16,Redwood City Public Library,24,9/14/2013 15:29,Redwood City Caltrain Station,22,308,Subscriber,94061
22571,546,9/15/2013 17:48,Broadway at Main,25,9/15/2013 17:57,Franklin at Maple,21,262,Subscriber,94063
23204,1031,9/16/2013 12:50,San Mateo County Center,23,9/16/2013 13:07,Redwood City Caltrain Station,22,307,Subscriber,94063
23214,315,9/16/2013 12:54,Redwood City Public Library,24,9/16/2013 13:00,San Mateo County Center,23,240,Subscriber,94403
23231,283,9/16/2013 13:08,San Mateo County Center,23,9/16/2013 13:13,Redwood City Public Library,24,221,Subscriber,94403
23251,253,9/16/2013 13:27,San Mateo County Center,23,9/16/2013 13:32,Redwood City Medical Center,26,232,Subscriber,94133
23289,324,9/16/2013 14:04,Redwood City Medical Center,26,9/16/2013 14:09,Redwood City Caltrain Station,22,224,Subscriber,94133
23420,176,9/16/2013 16:03,San Mateo County Center,23,9/16/2013 16:06,Redwood City Caltrain Station,22,699,Subscriber,94063
23440,182,9/16/2013 16:19,San Mateo County Center,23,9/16/2013 16:22,Redwood City Caltrain Station,22,224,Subscriber,94133
23468,352,9/16/2013 16:34,Redwood City Medical Center,26,9/16/2013 16:39,Redwood City Caltrain Station,22,255,Subscriber,94109
24584,123,9/17/2013 13:31,San Mateo County Center,23,9/17/2013 13:33,Redwood City Caltrain Station,22,240,Subscriber,94133
24808,310,9/17/2013 16:40,Redwood City Medical Center,26,9/17/2013 16:45,Redwood City Caltrain Station,22,227,Subscriber,94109
26068,192,9/18/2013 13:59,San Mateo County Center,23,9/18/2013 14:03,Redwood City Caltrain Station,22,122,Subscriber,94063
27372,230,9/19/2013 12:40,Redwood City Medical Center,26,9/19/2013 12:44,Redwood City Caltrain Station,22,298,Subscriber,94109
27406,412,9/19/2013 12:59,San Mateo County Center,23,9/19/2013 13:06,Redwood City Caltrain Station,22,299,Subscriber,94063
27645,377,9/19/2013 16:05,Redwood City Medical Center,26,9/19/2013 16:11,Redwood City Caltrain Station,22,712,Customer,94040
28840,329,9/20/2013 13:35,Redwood City Medical Center,26,9/20/2013 13:40,Redwood City Caltrain Station,22,122,Subscriber,94109
28872,271,9/20/2013 14:01,Broadway at Main,25,9/20/2013 14:06,San Mateo County Center,23,298,Subscriber,94133
31867,230,9/23/2013 16:44,Redwood City Medical Center,26,9/23/2013 16:48,Redwood City Public Library,24,307,Subscriber,94041
31917,272,9/23/2013 17:05,Redwood City Public Library,24,9/23/2013 17:09,Redwood City Medical Center,26,307,Subscriber,94041
32132,304,9/23/2013 18:32,Redwood City Medical Center,26,9/23/2013 18:37,Redwood City Caltrain Station,22,255,Subscriber,94109
32188,327,9/23/2013 19:14,Redwood City Medical Center,26,9/23/2013 19:19,Redwood City Caltrain Station,22,307,Subscriber,94041
32970,224,9/24/2013 12:47,Redwood City Public Library,24,9/24/2013 12:50,San Mateo County Center,23,240,Subscriber,94403
34226,13233,9/25/2013 10:42,Redwood City Public Library,24,9/25/2013 14:23,Redwood City Public Library,24,177,Subscriber,94403
35913,134,9/26/2013 12:47,Broadway at Main,25,9/26/2013 12:50,Redwood City Medical Center,26,228,Subscriber,94041
38874,298,9/28/2013 20:06,Broadway at Main,25,9/28/2013 20:11,Franklin at Maple,21,251,Subscriber,94063
45919,189,10/4/2013 14:42,Broadway at Main,25,10/4/2013 14:45,San Mateo County Center,23,209,Subscriber,94133
46027,173,10/4/2013 16:23,Broadway at Main,25,10/4/2013 16:26,Redwood City Public Library,24,240,Subscriber,94403
51526,213,10/9/2013 13:10,Redwood City Public Library,24,10/9/2013 13:13,Redwood City Medical Center,26,194,Subscriber,94403
54491,197,10/11/2013 14:12,Broadway at Main,25,10/11/2013 14:15,San Mateo County Center,23,256,Subscriber,94133
56604,4892,10/13/2013 16:14,Broadway at Main,25,10/13/2013 17:35,Broadway at Main,25,261,Customer,94112
56611,4572,10/13/2013 16:19,Broadway at Main,25,10/13/2013 17:36,Broadway at Main,25,263,Customer,94112
56612,4658,10/13/2013 16:20,Broadway at Main,25,10/13/2013 17:37,Broadway at Main,25,132,Customer,94112
59044,329,10/15/2013 13:43,Redwood City Public Library,24,10/15/2013 13:48,Franklin at Maple,21,251,Customer,
59045,257,10/15/2013 13:43,Redwood City Public Library,24,10/15/2013 13:47,Franklin at Maple,21,232,Subscriber,94063
61842,234,10/17/2013 11:12,Broadway at Main,25,10/17/2013 11:16,San Mateo County Center,23,72,Subscriber,94133
65700,1820,10/20/2013 15:56,Broadway at Main,25,10/20/2013 16:26,San Mateo County Center,23,247,Customer,94063
66720,301,10/21/2013 16:05,Broadway at Main,25,10/21/2013 16:10,Redwood City Caltrain Station,22,177,Customer,94041
69216,316,10/23/2013 12:00,Broadway at Main,25,10/23/2013 12:06,Redwood City Medical Center,26,653,Subscriber,94301
80173,200,11/1/2013 14:50,Broadway at Main,25,11/1/2013 14:53,San Mateo County Center,23,66,Subscriber,94133
140847,413,1/2/2014 17:19,San Jose Government Center,80,1/2/2014 17:25,Japantown,9,709,Subscriber,95112
140848,318,1/2/2014 17:19,Castro Street and El Camino Real,32,1/2/2014 17:24,Mountain View Caltrain Station,28,134,Subscriber,94040
141633,1104,1/3/2014 12:21,San Antonio Shopping Center,31,1/3/2014 12:39,California Ave Caltrain Station,36,64,Subscriber,94301
141654,1274,1/3/2014 12:54,San Antonio Shopping Center,31,1/3/2014 13:15,Mountain View Caltrain Station,28,302,Customer,6614
142402,3347,1/4/2014 11:45,San Antonio Shopping Center,31,1/4/2014 12:40,California Ave Caltrain Station,36,179,Customer,94306
142820,388,1/5/2014 10:31,Castro Street and El Camino Real,32,1/5/2014 10:37,Mountain View Caltrain Station,28,713,Subscriber,94041
142953,1689,1/5/2014 13:39,Castro Street and El Camino Real,32,1/5/2014 14:07,Castro Street and El Camino Real,32,97,Customer,94301
142954,1682,1/5/2014 13:39,Castro Street and El Camino Real,32,1/5/2014 14:07,Castro Street and El Camino Real,32,41,Customer,94301
142988,493,1/5/2014 14:08,Castro Street and El Camino Real,32,1/5/2014 14:16,Mountain View Caltrain Station,28,41,Customer,94301
142989,493,1/5/2014 14:08,Castro Street and El Camino Real,32,1/5/2014 14:16,Mountain View Caltrain Station,28,97,Customer,94301
143513,949,1/6/2014 8:56,Castro Street and El Camino Real,32,1/6/2014 9:12,Rengstorff Avenue / California Street,33,98,Customer,94040
145097,1232,1/7/2014 10:52,San Jose Government Center,80,1/7/2014 11:12,San Jose City Hall,10,262,Subscriber,95112
145408,247,1/7/2014 16:39,Castro Street and El Camino Real,32,1/7/2014 16:43,Mountain View Caltrain Station,28,93,Subscriber,94103
145518,311,1/7/2014 17:19,Castro Street and El Camino Real,32,1/7/2014 17:24,Mountain View Caltrain Station,28,295,Subscriber,94123
146234,398,1/8/2014 9:21,San Antonio Shopping Center,31,1/8/2014 9:28,San Antonio Caltrain Station,29,58,Subscriber,94040
146814,262,1/8/2014 17:22,Castro Street and El Camino Real,32,1/8/2014 17:26,Mountain View Caltrain Station,28,662,Subscriber,94040
146862,274,1/8/2014 17:43,Castro Street and El Camino Real,32,1/8/2014 17:47,Mountain View Caltrain Station,28,295,Subscriber,94107
147037,1263,1/8/2014 19:02,San Jose Government Center,80,1/8/2014 19:24,SJSU - San Salvador at 9th,16,18,Subscriber,95112
147551,218,1/9/2014 9:22,San Antonio Shopping Center,31,1/9/2014 9:26,San Antonio Caltrain Station,29,192,Subscriber,94040
148116,302,1/9/2014 16:45,Castro Street and El Camino Real,32,1/9/2014 16:50,Mountain View Caltrain Station,28,98,Subscriber,94122
148186,258,1/9/2014 17:11,Castro Street and El Camino Real,32,1/9/2014 17:16,Mountain View Caltrain Station,28,144,Subscriber,94103
148213,253,1/9/2014 17:23,Castro Street and El Camino Real,32,1/9/2014 17:27,Mountain View Caltrain Station,28,295,Subscriber,94107
148284,379,1/9/2014 17:46,Castro Street and El Camino Real,32,1/9/2014 17:52,Mountain View Caltrain Station,28,206,Subscriber,94123
148328,1751,1/9/2014 18:01,San Jose Government Center,80,1/9/2014 18:30,San Jose City Hall,10,81,Subscriber,95112
148977,184,1/10/2014 9:26,San Antonio Shopping Center,31,1/10/2014 9:29,San Antonio Caltrain Station,29,97,Subscriber,94040
149478,306,1/10/2014 16:22,Castro Street and El Camino Real,32,1/10/2014 16:27,Mountain View Caltrain Station,28,679,Customer,94041
149515,250,1/10/2014 16:38,Castro Street and El Camino Real,32,1/10/2014 16:42,Mountain View Caltrain Station,28,639,Subscriber,94122
150207,1506,1/11/2014 17:12,Castro Street and El Camino Real,32,1/11/2014 17:38,Castro Street and El Camino Real,32,682,Customer,94086
150208,1479,1/11/2014 17:13,Castro Street and El Camino Real,32,1/11/2014 17:38,Castro Street and El Camino Real,32,225,Customer,94086
